Structure Position, Actual Response
Line A: Structure Position, Actual Response - Global RX (SHIP) [°]
Line B: Structure Position, Actual Response - Global RY (SHIP) [°]
Line C: Structure Position, Actual Response - Global RZ (SHIP) [°]

*Time (s),Line A (°),Line B (°),Line C (°)
239.5,7.65208196640015,-0.8288933634758,1.7253931760788
240,7.57167196273804,-0.80536937713623,1.74648642539978
240.5,7.60203886032105,-0.647861301898956,1.76163327693939
241,7.74072074890137,-0.383960515260696,1.77313137054443
241.5,7.97804021835327,-5.46005815267563E-02,1.78399217128754
242,8.29732990264893,0.292556643486023,1.79717075824738
242.5,8.67576694488525,0.609436690807343,1.81506216526032
243,9.08586883544922,0.852680325508118,1.83931303024292
243.5,9.49757766723633,0.987740159034729,1.87071096897125
244,9.88085269927979,0.992460310459137,1.90935277938843
244.5,10.2084140777588,0.86014050245285,1.95482277870178
245,10.4582605361938,0.601262867450714,2.0063579082489
245.5,10.6154108047485,0.243106797337532,2.06273126602173
246,10.6725158691406,-0.172898948192596,2.12222623825073
246.5,10.6294860839844,-0.595943212509155,2.18274855613709
247,10.4925231933594,-0.972229301929474,2.24210786819458
247.5,10.2730884552002,-1.25217771530151,2.2983558177948
248,9.98711013793945,-1.39732336997986,2.35004425048828
248.5,9.65431118011475,-1.38567960262299,2.39642691612244
249,9.29740428924561,-1.21461522579193,2.43747186660767
249.5,8.94082736968994,-0.900896430015564,2.47374486923218
250,8.60896587371826,-0.478195041418076,2.50632381439209
250.5,8.32418441772461,7.2714202105999E-03,2.53672337532043
251,8.10505962371826,0.502309858798981,2.56679725646973
251.5,7.96508646011352,0.952813625335693,2.59851717948914
252,7.91199541091919,1.30957353115082,2.63365602493286
252.5,7.94753837585449,1.53322458267212,2.6733820438385
253,8.06766033172607,1.59804725646973,2.71789312362671
253.5,8.2629566192627,1.49457168579102,2.76651573181152
254,8.51939964294434,1.23097860813141,2.81785869598389
254.5,8.81926441192627,0.833102881908417,2.87013578414917
255,9.14218711853027,0.342624813318253,2.92149567604065
255.5,9.46627426147461,-0.186965063214302,2.97023606300354
256,9.76936340332031,-0.696433961391449,3.01499533653259
256.5,10.0304155349731,-1.12804806232452,3.05498051643372
257,10.2312135696411,-1.43277609348297,3.09015297889709
257.5,10.3581895828247,-1.57620882987976,3.12137484550476
258,10.4039640426636,-1.542405128479,3.15010404586792
258.5,10.3683271408081,-1.33536565303802,3.1781120300293
259,10.2580718994141,-0.97833925485611,3.20677638053894
259.5,10.0857353210449,-0.511394619941712,3.23672533035278
260,9.86751556396484,1.24830650165677E-02,3.26801300048828
260.5,9.62099552154541,0.532679617404938,3.30041074752808
261,9.36321449279785,0.987567663192749,3.3336455821991
261.5,9.10955238342285,1.32204079627991,3.36787986755371
262,8.87352848052979,1.49478709697723,3.40366578102112
262.5,8.66699504852295,1.48390138149261,3.44146299362183
263,8.50028133392334,1.28981781005859,3.4812593460083
263.5,8.38192272186279,0.935096681118011,3.52241063117981
264,8.31803417205811,0.46126264333725,3.56385779380798
264.5,8.31158256530762,-7.65283703804016E-02,3.60451674461365
265,8.36184787750244,-0.616065800189972,3.64372372627258
265.5,8.4643383026123,-1.0950688123703,3.68139266967773
266,8.61123275756836,-1.45786809921265,3.7180016040802
266.5,8.79232120513916,-1.66126239299774,3.75428009033203
267,8.99616813659668,-1.67915856838226,3.79082751274109
267.5,9.21117115020752,-1.50561308860779,3.82795262336731
268,9.42626857757568,-1.15581917762756,3.86553883552551
268.5,9.6312780380249,-0.664681434631348,3.90306162834167
269,9.81687450408936,-8.30608159303665E-02,3.93967413902283
269.5,9.97445678710938,0.527746021747589,3.97444820404053
270,10.0960855484009,1.10250985622406,4.00651741027832
270.5,10.1746482849121,1.57889831066132,4.0352520942688
271,10.2043552398682,1.9040459394455,4.06052255630493
271.5,10.1815252304077,2.04030203819275,4.08291387557983
272,10.1054773330688,1.969562292099,4.10364151000977
272.5,9.97916698455811,1.69548904895782,4.12424612045288
273,9.80928516387939,1.24310648441315,4.14623117446899
273.5,9.60575199127197,0.6558558344841,4.17078733444214
274,9.3807544708252,-9.31619759649038E-03,4.19877576828003
274.5,9.14765071868896,-0.68792736530304,4.23092555999756
275,8.91995334625244,-1.31425261497498,4.26803255081177
275.5,8.71057605743408,-1.82744956016541,4.31068277359009
276,8.53136253356934,-2.177170753479,4.35876131057739
276.5,8.39271068572998,-2.32836866378784,4.41106748580933
277,8.3032169342041,-2.26482748985291,4.46534776687622
277.5,8.26923942565918,-1.99083387851715,4.51870822906494
278,8.2943639755249,-1.53064334392548,4.56841039657593
278.5,8.3789644241333,-0.925858914852142,4.61275911331177
279,8.51995468139648,-0.231267482042313,4.65154600143433
279.5,8.710768699646,0.490293651819229,4.68583488464355
280,8.94153690338135,1.17358696460724,4.71726274490356
280.5,9.19947814941406,1.75673496723175,4.74721431732178
281,9.46946907043457,2.18667531013489,4.77630186080933
281.5,9.7349328994751,2.4238920211792,4.80440759658813
282,9.97896957397461,2.44606161117554,4.83092260360718
282.5,10.1855936050415,2.25032663345337,4.85508298873901
283,10.3409481048584,1.85386216640472,4.8764386177063
283.5,10.4341716766357,1.29243242740631,4.89514350891113
284,10.4579563140869,0.617011666297913,4.91211795806885
284.5,10.4087867736816,-0.111137345433235,4.92918968200684
285,10.2871131896973,-0.826283872127533,4.94896364212036
285.5,10.0975379943848,-1.46427416801453,4.97434329986572
286,9.8490686416626,-1.96825242042542,5.00765037536621
286.5,9.55520153045654,-2.29374265670776,5.04978322982788
287,9.23355484008789,-2.41273784637451,5.09982395172119
287.5,8.90488147735596,-2.31630969047546,5.15514802932739
288,8.59153079986572,-2.01528382301331,5.21219921112061
288.5,8.31553554534912,-1.5388298034668,5.26762580871582
289,8.0967903137207,-0.931303679943085,5.31906795501709
289.5,7.95148849487305,-0.247852221131325,5.36544513702393
290,7.89093971252442,0.450698614120483,5.4066915512085
290.5,7.92082977294922,1.1031745672226,5.44323253631592
291,8.04082775115967,1.65319097042084,5.47559452056885
291.5,8.24459171295166,2.05374479293823,5.50425004959106
292,8.52020263671875,2.27098369598389,5.52970695495605
292.5,8.85090255737305,2.28696155548096,5.55256175994873
293,9.21611309051514,2.10119581222534,5.57355833053589
293.5,9.59263038635254,1.73085081577301,5.59341430664063
294,9.95590114593506,1.20934700965881,5.61268997192383
294.5,10.2813386917114,0.583397388458252,5.63194894790649
295,10.5457315444946,-9.12336558103561E-02,5.65208530426025
295.5,10.7287731170654,-0.754692316055298,5.67467880249023
296,10.8147745132446,-1.34818732738495,5.70195579528809
296.5,10.7943391799927,-1.81899631023407,5.73626804351807
297,10.6657476425171,-2.12508606910706,5.77917957305908
297.5,10.4357385635376,-2.2390124797821,5.83066129684448
298,10.1193017959595,-2.15065622329712,5.88879728317261
298.5,9.73850727081299,-1.86828255653381,5.95017337799072
299,9.32054710388184,-1.41773200035095,6.01079320907593
299.5,8.89533519744873,-0.839818358421326,6.06706714630127
300,8.49304389953613,-0.186319813132286,6.11651706695557
300.5,8.14185619354248,0.484856992959976,6.15810012817383
301,7.86602830886841,1.1148327589035,6.19208288192749
301.5,7.68439817428589,1.64879238605499,6.21973180770874
302,7.60935592651367,2.04053711891174,6.24286413192749
302.5,7.64628744125366,2.25627398490906,6.26352500915527
303,7.79341220855713,2.27737760543823,6.28347730636597
303.5,8.04195404052734,2.10190176963806,6.30387687683105
304,8.37655353546143,1.74464094638824,6.32508182525635
304.5,8.77593517303467,1.23570072650909,6.34689712524414
305,9.21383762359619,0.617755532264709,6.3691291809082
305.5,9.66030597686768,-5.76515607535839E-02,6.39241743087769
306,10.0834627151489,-0.73428213596344,6.41878890991211
306.5,10.4517335891724,-1.35548579692841,6.45128726959229
307,10.7364854812622,-1.8685131072998,6.49271011352539
307.5,10.914740562439,-2.22889351844788,6.54454851150513
308,10.9715776443481,-2.40455532073975,6.60625886917114
308.5,10.9018068313599,-2.37898755073547,6.6750431060791
309,10.7105445861816,-2.15284609794617,6.74654102325439
309.5,10.4127283096313,-1.74379229545593,6.8162055015564
310,10.0315523147583,-1.18485724925995,6.88044738769531
310.5,9.59623718261719,-0.521601438522339,6.9372091293335
311,9.13943958282471,0.19167597591877,6.98591184616089
311.5,8.69453525543213,0.896411299705505,7.02696514129639
312,8.29306507110596,1.53459918498993,7.06126689910889
312.5,7.9626088142395,2.05356407165527,7.09006977081299
313,7.72522401809692,2.41029620170593,7.1147632598877
313.5,7.59642219543457,2.57506132125854,7.13662195205688
314,7.58453941345215,2.53395056724548,7.15672445297241
314.5,7.69041061401367,2.29008722305298,7.17582654953003
315,7.90732049942017,1.86328208446503,7.1942663192749
315.5,8.22116184234619,1.2882319688797,7.21215581893921
316,8.61090755462646,0.611470818519592,7.22987842559814
316.5,9.04950046539307,-0.112603738903999,7.24854946136475
317,9.50523090362549,-0.826256394386292,7.27021884918213
317.5,9.9437370300293,-1.47314620018005,7.29760313034058
318,10.3305692672729,-2.00290298461914,7.33341789245605
318.5,10.6342144012451,-2.37516927719116,7.37985277175903
319,10.8292274475098,-2.56265568733215,7.43828201293945
319.5,10.8991146087646,-2.55282473564148,7.50904369354248
320,10.8383131027222,-2.3482232093811,7.59090328216553
320.5,10.6528701782227,-1.96586298942566,7.6808032989502
321,10.3596811294556,-1.43572652339935,7.77410078048706
321.5,9.98443412780762,-0.79847925901413,7.86476564407349
322,9.55850791931152,-0.102358795702457,7.94595623016358
322.5,9.11561870574951,0.600513577461243,8.01179313659668
323,8.68893527984619,1.25796711444855,8.05915832519531
323.5,8.30891799926758,1.82141447067261,8.08840751647949
324,8.00166416168213,2.24917316436768,8.10315322875977
324.5,7.78767919540405,2.50939416885376,8.10959339141846
325,7.68091726303101,2.5825879573822,8.11465930938721
325.5,7.6881628036499,2.46353483200073,8.12380790710449
326,7.80868053436279,2.16211080551147,8.13984107971191
326.5,8.03417682647705,1.70259654521942,8.1629695892334
327,8.34906387329102,1.12157225608826,8.19147682189941
327.5,8.731125831604,0.464782625436783,8.22286224365234
328,9.15267467498779,-0.216606467962265,8.2551326751709
328.5,9.58215618133545,-0.870120584964752,8.2876443862915
329,9.98626708984375,-1.44631350040436,8.32155895233154
329.5,10.3324699401855,-1.90302729606628,8.35967636108398
330,10.5918588638306,-2.20900344848633,8.40599632263184
330.5,10.7421016693115,-2.34604716300964,8.46465873718262
331,10.7700386047363,-2.3094437122345,8.53821086883545
331.5,10.6732692718506,-2.10706973075867,8.62628364562988
332,10.4604234695435,-1.75802671909332,8.72563743591309
332.5,10.1500778198242,-1.29086232185364,8.83064079284668
333,9.76857376098633,-0.741316378116608,8.93392181396484
333.5,9.34713745117188,-0.14951591193676,9.02789497375488
334,8.91890716552735,0.443158686161041,9.10657405853271
334.5,8.51633453369141,0.997042775154114,9.16674041748047
335,8.16907024383545,1.47662615776062,9.20820426940918
335.5,7.90229225158691,1.85230827331543,9.23332691192627
336,7.73537397384644,2.10153555870056,9.24627876281738
336.5,7.68084239959717,2.20948672294617,9.25212955474854
337,7.74359369277954,2.16948556900024,9.25613498687744
337.5,7.92041730880737,1.9833151102066,9.26310729980469
338,8.19980144500732,1.66147375106812,9.27688121795654
338.5,8.56223487854004,1.22327518463135,9.29984378814697
339,8.98100757598877,0.696458220481873,9.33256721496582
339.5,9.42366409301758,0.116017006337643,9.37394905090332
340,9.85416030883789,-0.477834701538086,9.42190265655518
340.5,10.2358026504517,-1.04242825508118,9.47491359710693
341,10.5348052978516,-1.53584265708923,9.53328800201416
341.5,10.7239856719971,-1.92016959190369,9.59915637969971
342,10.7860155105591,-2.1645655632019,9.67533493041992
342.5,10.7156362533569,-2.2479465007782,9.7639274597168
343,10.5202407836914,-2.16117572784424,9.86481285095215
343.5,10.2186498641968,-1.90838992595673,9.97489738464355
344,9.83846378326416,-1.5071142911911,10.0883541107178
344.5,9.41252899169922,-0.987042188644409,10.1979312896729
345,8.97546482086182,-0.387510508298874,10.2964553833008
345.5,8.56068801879883,0.245893478393555,10.3782835006714
346,8.19825458526611,0.865154802799225,10.4401073455811
346.5,7.91335153579712,1.42359530925751,10.4813499450684
347,7.72534275054932,1.87923967838287,10.503981590271
347.5,7.64712429046631,2.19753265380859,10.5122289657593
348,7.68459749221802,2.35334372520447,10.5120973587036
348.5,7.836266040802,2.3324077129364,10.5107421875
349,8.09293460845947,2.13242673873901,10.5156335830688
349.5,8.43771743774414,1.76391053199768,10.5333242416382
350,8.84652328491211,1.25041270256042,10.5684471130371
350.5,9.28914833068848,0.627703607082367,10.6234426498413
351,9.73117542266846,-5.82609139382839E-02,10.6986694335938
351.5,10.1365642547607,-0.754329442977905,10.7924480438232
352,10.4708566665649,-1.40385448932648,10.9012660980225
352.5,10.7047319412231,-1.95106279850006,11.0200824737549
353,10.8172674179077,-2.34602642059326,11.1428527832031
353.5,10.7984075546265,-2.5497727394104,11.262975692749
354,10.6501569747925,-2.53876876831055,11.3740434646606
354.5,10.3861799240112,-2.30796694755554,11.4708976745605
355,10.0300712585449,-1.87210774421692,11.5508794784546
355.5,9.61273574829102,-1.26507604122162,11.614595413208
356,9.16920471191406,-0.537356197834015,11.6654748916626
356.5,8.73527812957764,0.248335435986519,11.7082118988037
357,8.34431838989258,1.02278292179108,11.7472362518311
357.5,8.0247278213501,1.71669149398804,11.7860546112061
358,7.798264503479,2.26708889007568,11.8268032073975
358.5,7.67912101745605,2.62319302558899,11.8699808120728
359,7.67361259460449,2.75129175186157,11.9152870178223
359.5,7.78041124343872,2.63816404342651,11.9628791809082
360,7.99106550216675,2.29262661933899,12.0139198303223
360.5,8.29065036773682,1.74500644207001,12.0702238082886
361,8.65848255157471,1.04463994503021,12.1333866119385
361.5,9.06898593902588,0.255582064390183,12.2040691375732
362,9.49289417266846,-0.549230933189392,12.281662940979
362.5,9.89888000488281,-1.29493713378906,12.3644189834595
363,10.2556934356689,-1.91215097904205,12.4496622085571
363.5,10.5347814559937,-2.3439519405365,12.5342311859131
364,10.7132196426392,-2.5516574382782,12.6150341033936
364.5,10.7763147354126,-2.51874423027039,12.6896409988403
365,10.7193984985352,-2.25244045257568,12.7568550109863
365.5,10.5482730865479,-1.78275239467621,12.8170394897461
366,10.2782764434814,-1.15898132324219,12.8722295761108
366.5,9.93234062194824,-0.444147706031799,12.925669670105
367,9.53839588165283,0.291843324899673,12.9808902740479
367.5,9.12667751312256,0.97933954000473,13.0405435562134
368,8.7272310256958,1.55550456047058,13.1058511734009
368.5,8.36792182922363,1.96975767612457,13.176474571228
369,8.07287788391113,2.18783760070801,13.250804901123
369.5,7.86140871047974,2.1944432258606,13.3264808654785
370,7.74724292755127,1.99442851543426,13.4011106491089
370.5,7.73799896240234,1.61239576339722,13.4727334976196
371,7.83473777770996,1.09052956104279,13.5398454666138
371.5,8.03162384033203,0.484526753425598,13.6011056900024
372,8.31579875946045,-0.142141878604889,13.6551504135132
372.5,8.66763019561768,-0.725093364715576,13.7007608413696
373,9.06169700622559,-1.20614147186279,13.7375421524048
373.5,9.46857452392578,-1.53967046737671,13.7666721343994
374,9.85738277435303,-1.69737088680267,13.7913789749146
374.5,10.198766708374,-1.67073798179626,13.8166618347168
375,10.4676780700684,-1.47113001346588,13.8481798171997
375.5,10.6455316543579,-1.12762665748596,13.890736579895
376,10.7213621139526,-0.683118343353271,13.947021484375
376.5,10.6921091079712,-0.189228698611259,14.0171394348145
377,10.5622215270996,0.299348205327988,14.0989398956299
377.5,10.3428134918213,0.730553865432739,14.1887187957764
378,10.0505657196045,1.0602114200592,14.2820730209351
378.5,9.70640182495117,1.25638806819916,14.374529838562
379,9.33412170410156,1.30245268344879,14.4619884490967
379.5,8.95889186859131,1.19852387905121,14.5410766601562
380,8.60567092895508,0.961058437824249,14.6094655990601
380.5,8.29765605926514,0.620554149150848,14.6662368774414
381,8.05474090576172,0.217657834291458,14.7121486663818
381.5,7.89226245880127,-0.201780006289482,14.7497386932373
382,7.82004070281982,-0.59193229675293,14.7829885482788
382.5,7.84187936782837,-0.911791443824768,14.8166131973267
383,7.95549964904785,-1.12903416156769,14.8551769256592
383.5,8.15290641784668,-1.22272348403931,14.9022760391235
384,8.4210901260376,-1.18478059768677,14.9601106643677
384.5,8.74294471740723,-1.02027213573456,15.0292453765869
385,9.09836101531982,-0.746541917324066,15.1085319519043
385.5,9.4653959274292,-0.391308486461639,15.1951770782471
386,9.82149887084961,1.01474737748504E-02,15.2847900390625
386.5,10.1447725296021,0.418407440185547,15.3718919754028
387,10.4152050018311,0.793666183948517,15.4506769180298
387.5,10.6158723831177,1.09942722320557,15.5162124633789
388,10.7340574264526,1.30582809448242,15.5656805038452
388.5,10.7621040344238,1.39229905605316,15.5991449356079
389,10.6978588104248,1.34932851791382,15.6197175979614
389.5,10.5446548461914,1.17919600009918,15.6331024169922
390,10.3109302520752,0.895634949207306,15.6467256546021
390.5,10.0096387863159,0.522535681724548,15.6683397293091
391,9.65752696990967,9.18476209044456E-02,15.7047395706177
391.5,9.27449512481689,-0.35911151766777,15.7609949111938
392,8.88294410705566,-0.790767014026642,15.8399572372437
392.5,8.50684356689453,-1.16462552547455,15.9418306350708
393,8.17042636871338,-1.44661903381348,16.0636711120606
393.5,7.89659690856934,-1.61017143726349,16.1993408203125
394,7.70515441894531,-1.63864123821259,16.3399314880371
394.5,7.61103010177612,-1.52683842182159,16.4747524261475
395,7.62275314331055,-1.28148138523102,16.5930862426758
395.5,7.74144220352173,-0.92077374458313,16.6864356994629
396,7.96053457260132,-0.473138511180878,16.7504940032959
396.5,8.26631832122803,2.48155817389488E-02,16.7859516143799
397,8.63903903961182,0.531075716018677,16.7981300354004
397.5,9.05432319641113,1.00169217586517,16.7957363128662
398,9.48478412628174,1.39472198486328,16.789041519165
398.5,9.90182018280029,1.67434442043304,16.7877082824707
399,10.2775774002075,1.81463205814362,16.7990894317627
399.5,10.5870141983032,1.80233538150787,16.8275585174561
400,10.8098220825195,1.63814330101013,16.8747520446777
400.5,10.9319248199463,1.33636879920959,16.9401435852051
401,10.946385383606,0.92330253124237,17.0214195251465
401.5,10.853687286377,0.434717118740082,17.1149120330811
402,10.6613292694092,-8.71059074997902E-02,17.216028213501
402.5,10.3829364776611,-0.59666508436203,17.3196849822998
403,10.0368337631226,-1.0488760471344,17.4207210540771
403.5,9.64447116851807,-1.40309751033783,17.514196395874
404,9.22895812988281,-1.62725591659546,17.595817565918
404.5,8.8138484954834,-1.70155811309814,17.6626129150391
405,8.42218112945557,-1.62107443809509,17.713960647583
405.5,8.0755729675293,-1.39652645587921,17.7523231506348
406,7.79326391220093,-1.05296897888184,17.7832260131836
406.5,7.5913233757019,-0.626553773880005,17.8146419525146
407,7.48212051391602,-0.160000026226044,17.8554096221924
407.5,7.47373819351196,0.302223235368729,17.9130325317383
408,7.56933355331421,0.718240797519684,17.9917240142822
408.5,7.76656532287598,1.05226445198059,18.0914287567139
409,8.05722808837891,1.2771270275116,18.2078151702881
409.5,8.42717170715332,1.37605273723602,18.3329563140869
410,8.85665607452393,1.34381520748138,18.4566631317139
410.5,9.32114315032959,1.18738305568695,18.5685653686523
411,9.79253959655762,0.92574816942215,18.6603755950928
411.5,10.2407484054565,0.588647305965424,18.7274284362793
412,10.6353826522827,0.213724300265312,18.7690620422363
412.5,10.9476299285889,-0.157824575901031,18.7884578704834
413,11.1524410247803,-0.486512720584869,18.7920894622803
413.5,11.2309818267822,-0.739570438861847,18.7884826660156
414,11.1730194091797,-0.894608199596405,18.7865772247314
414.5,10.9787654876709,-0.941482901573181,18.7944927215576
415,10.659704208374,-0.8824462890625,18.8189582824707
415.5,10.2380056381226,-0.730978906154633,18.8644695281982
416,9.74444770812988,-0.509620189666748,18.9326438903809
416.5,9.2152624130249,-0.247165933251381,19.0221500396729
417,8.68853569030762,2.45047826319933E-02,19.1291465759277
417.5,8.20078277587891,0.273778945207596,19.2478904724121
418,7.7841362953186,0.472672402858734,19.3713054656982
418.5,7.46438074111938,0.600032508373261,19.4914302825928
419,7.25989961624145,0.644257962703705,19.6001434326172
419.5,7.18133163452149,0.604928493499756,19.6901779174805
420,7.23164224624634,0.492750763893127,19.7562484741211
420.5,7.4063286781311,0.327631771564484,19.7958183288574
421,7.69386434555054,0.135136261582375,19.8096351623535
421.5,8.07620620727539,-5.78708462417126E-02,19.8021755218506
422,8.52969264984131,-0.227441534399986,19.7815074920654
422.5,9.02627944946289,-0.355762541294098,19.7583389282227
423,9.53516483306885,-0.43291762471199,19.7443542480469
423.5,10.0246601104736,-0.45717391371727,19.7503128051758
424,10.4641456604004,-0.4340880215168,19.7843437194824
424.5,10.8259038925171,-0.374813437461853,19.8506183624268
425,11.0867328643799,-0.29393070936203,19.9487419128418
425.5,11.2292785644531,-0.207031324505806,20.0737342834473
426,11.2431697845459,-0.128180578351021,20.2166233062744
426.5,11.1260089874268,-6.75759240984917E-02,20.3656539916992
427,10.8839387893677,-2.97403484582901E-02,20.508150100708
427.5,10.5318145751953,-1.28295468166471E-02,20.6326332092285
428,10.0924997329712,-9.22290049493313E-03,20.7305316925049
428.5,9.59552383422852,-7.30559276416898E-03,20.7971687316895
429,9.07506847381592,5.85288740694523E-03,20.8322734832764
429.5,8.56752109527588,4.15232069790363E-02,20.839864730835
430,8.10882949829102,0.106675155460835,20.8273887634277
430.5,7.7318696975708,0.202152237296104,20.8043231964111
431,7.46398544311524,0.321903347969055,20.7805938720703
431.5,7.32493829727173,0.453313142061234,20.7652378082275
432,7.32529878616333,0.578445911407471,20.7654151916504
432.5,7.46538400650024,0.67606258392334,20.7859020233154
433,7.73479557037354,0.724265396595001,20.8289241790771
433.5,8.11278915405273,0.703607439994812,20.8943576812744
434,8.5696496963501,0.600468039512634,20.9801006317139
434.5,9.06906414031982,0.410172432661057,21.0826759338379
435,9.57132148742676,0.13916964828968,21.1978626251221
435.5,10.0369129180908,-0.194297850131989,21.3211345672607
436,10.4301242828369,-0.561336874961853,21.4478607177734
436.5,10.7221632003784,-0.925288498401642,21.5735569000244
437,10.8934631347656,-1.24595189094543,21.6942100524902
437.5,10.9349384307861,-1.48443472385406,21.8063926696777
438,10.8482513427734,-1.6078736782074,21.9074401855469
438.5,10.6450595855713,-1.59348285198212,21.995569229126
439,10.3454523086548,-1.43146121501923,22.0699481964111
439.5,9.97575950622559,-1.12658619880676,22.1305961608887
440,9.56612873077393,-0.698281168937683,22.1782779693604
440.5,9.14805603027344,-0.17912133038044,22.214298248291
441,8.7522029876709,0.388105988502502,22.2404441833496
441.5,8.4065113067627,0.954449892044067,22.2589282989502
442,8.13473701477051,1.46942675113678,22.272481918335
442.5,7.95525312423706,1.88571155071259,22.2842922210693
443,7.88013124465942,2.16345238685608,22.2976760864258
443.5,7.9144287109375,2.27389979362488,22.3154926300049
444,8.05562019348145,2.20212411880493,22.3394584655762
444.5,8.29341411590576,1.94864761829376,22.3699645996094
445,8.60997772216797,1.52984952926636,22.4062252044678
445.5,8.98076152801514,0.977061986923218,22.4467487335205
446,9.37589740753174,0.334172934293747,22.4902954101563
446.5,9.76213836669922,-0.34619927406311,22.5369205474854
447,10.105372428894,-1.00761294364929,22.5885314941406
447.5,10.3737354278564,-1.59512889385223,22.6486396789551
448,10.5410604476929,-2.0603621006012,22.7214870452881
448.5,10.5901584625244,-2.36573123931885,22.8107223510742
449,10.5151519775391,-2.4875590801239,22.9181652069092
449.5,10.322286605835,-2.41782712936401,23.04274559021
450,10.0291032791138,-2.16450333595276,23.1801528930664
450.5,9.66212177276611,-1.75040566921234,23.3231811523438
451,9.25369071960449,-1.21080851554871,23.462739944458
451.5,8.83857154846191,-0.590022504329681,23.589376449585
452,8.4507942199707,6.26679137349129E-02,23.6949157714844
452.5,8.12110805511475,0.697281360626221,23.7739276885986
453,7.87512636184692,1.26727092266083,23.8245735168457
453.5,7.7321343421936,1.73309910297394,23.848726272583
454,7.70434665679932,2.06500458717346,23.8511829376221
454.5,7.79643583297729,2.24476385116577,23.8382339477539
455,8.00524997711182,2.26636362075806,23.81618309021
455.5,8.31968307495117,2.13565349578857,23.7902336120605
456,8.72080707550049,1.86902618408203,23.7638874053955
456.5,9.18245601654053,1.49138820171356,23.739294052124
457,9.67235851287842,1.03358852863312,23.7182273864746
457.5,10.1539430618286,0.529614150524139,23.7033348083496
458,10.5887765884399,1.38339158147573E-02,23.6989364624023
458.5,10.9394836425781,-0.481423705816269,23.710916519165
459,11.1730356216431,-0.927736163139343,23.7457733154297
459.5,11.264102935791,-1.30179452896118,23.8089618682861
460,11.197979927063,-1.58603453636169,23.9031848907471
460.5,10.9726266860962,-1.76886248588562,24.027172088623
461,10.5992975234985,-1.84467041492462,24.1753635406494
461.5,10.1017770767212,-1.81370377540588,24.3385410308838
462,9.51426982879639,-1.68172550201416,24.5053634643555
462.5,8.87846946716309,-1.45940363407135,24.6643085479736
463,8.24016952514648,-1.16145694255829,24.8055667877197
463.5,7.64579153060913,-0.805605053901672,24.9224700927734
464,7.13915205001831,-0.411504238843918,25.0121288299561
464.5,6.75865507125854,2.03686722670682E-04,25.075439453125
465,6.53501415252686,0.408711165189743,25.1162147521973
465.5,6.48945951461792,0.793738543987274,25.1397247314453
466,6.63237285614014,1.13618683815002,25.1510334014893
466.5,6.96237325668335,1.41877162456512,25.1537761688232
467,7.46587324142456,1.62666153907776,25.149658203125
467.5,8.11704063415527,1.74810695648193,25.1386318206787
468,8.87844657897949,1.77504098415375,25.1196365356445
468.5,9.70234870910645,1.70361864566803,25.0917339324951
469,10.5328254699707,1.53460168838501,25.0558700561523
469.5,11.3088188171387,1.27357828617096,25.0160675048828
470,11.9681882858276,0.931009888648987,24.9800128936768
470.5,12.4527912139893,0.522235333919525,24.9584541320801
471,12.7143535614014,6.75826072692871E-02,24.9633369445801
471.5,12.7202091217041,-0.407824605703354,25.00514793396
472,12.4580059051514,-0.874793887138367,25.0904808044434
472.5,11.9381723403931,-1.30170953273773,25.2203330993652
473,11.1936693191528,-1.65707838535309,25.3894138336182
473.5,10.2769527435303,-1.9125063419342,25.5864219665527
474,9.25482654571533,-2.04555511474609,25.7955017089844
474.5,8.20205688476563,-2.04194664955139,25.9986705780029
475,7.19473028182983,-1.89688658714294,26.1787815093994
475.5,6.30417823791504,-1.61550915241241,26.3223648071289
476,5.59204244613647,-1.21265876293182,26.4218254089355
476.5,5.10683631896973,-0.712103307247162,26.4763889312744
477,4.88183689117432,-0.145353451371193,26.491605758667
477.5,4.93410205841064,0.449999988079071,26.4777870178223
478,5.26415014266968,1.03234815597534,26.4475898742676
478.5,5.85635805130005,1.5587705373764,26.4136009216309
479,6.6794867515564,1.98798739910126,26.3858966827393
479.5,7.68775367736816,2.28365993499756,26.3709983825684
480,8.8222541809082,2.41763615608215,26.3715801239014
480.5,10.0131998062134,2.37284827232361,26.3869934082031
481,11.1829795837402,2.14554524421692,26.4142112731934
481.5,12.2503271102905,1.74664211273193,26.4491920471191
482,13.1358289718628,1.20190954208374,26.4883766174316
482.5,13.767993927002,0.550889432430267,26.530122756958
483,14.0899515151978,-0.155670195817947,26.5755138397217
483.5,14.0657596588135,-0.859891653060913,26.6282520294189
484,13.6850738525391,-1.5019782781601,26.6934356689453
484.5,12.9657516479492,-2.02607536315918,26.7757091522217
485,11.9536666870117,-2.38595032691956,26.8772106170654
485.5,10.7190885543823,-2.5496654510498,26.9961986541748
486,9.35040664672852,-2.50262498855591,27.1267833709717
486.5,7.94619703292847,-2.24882006645203,27.25998878479
487,6.60644578933716,-1.81008064746857,27.3856563568115
487.5,5.42471647262573,-1.22383558750153,27.4946784973145
488,4.48170137405396,-0.539651513099671,27.5806922912598
488.5,3.84057784080505,0.185287788510323,27.6409549713135
489,3.54391193389893,0.890903294086456,27.6770248413086
489.5,3.6121301651001,1.51919782161713,27.6937427520752
490,4.04305171966553,2.01881456375122,27.6981029510498
490.5,4.8123197555542,2.34915280342102,27.6975078582764
